Asset_ID,Asset_Name,Model,Serial_Number,Assigned_To,Department,Location,Purchase_Date,Warranty_Expiry,Status,Condition,age_days,warranty_remaining_days
ASSET16808,Switch,Model-232,SN-666147,Sanjay Pai,Finance,Mysuru,02-11-2024,02-11-2025,Damaged,Poor,400,-36
ASSET16809,Projector,Model-625,SN-603310,Rohan Shetty,IT,Belagavi,04-02-2023,03-02-2025,Disposed,Poor,1037,-308
ASSET16810,Printer,Model-552,SN-729381,Manoj Shetty,Operations,Davangere,19-10-2024,19-10-2025,In Use,Poor,414,-50
ASSET16811,Tablet,Model-771,SN-444891,Shruthi Gowda,Admin,Davangere,20-06-2024,20-06-2027,In Use,Good,535,559
ASSET16812,Router,Model-296,SN-119854,Manoj Gowda,HR,Mysuru,11-10-2023,10-10-2024,In Use,Excellent,788,-424
ASSET16813,Router,Model-296,SN-791591,Karthik Murthy,R&D,Mangalore,29-11-2024,29-11-2025,Under Repair,Excellent,373,-9
ASSET16814,Tablet,Model-918,SN-992488,Asha Desai,Operations,Belagavi,20-01-2023,20-01-2024,Under Repair,Average,1052,-688
ASSET16815,Switch,Model-803,SN-471945,Unassigned,IT,Davangere,26-03-2022,26-03-2023,Available,Poor,1352,-988
ASSET16816,Mobile,Model-274,SN-174869,Rakesh Desai,Finance,Davangere,01-06-2024,01-06-2027,In Use,Poor,554,540
ASSET16817,Switch,Model-621,SN-421262,Rakesh Rao,Finance,Hubli,12-09-2022,11-09-2024,Under Repair,Excellent,1182,-453
ASSET16818,Projector,Model-719,SN-759247,Rakesh Urs,Finance,Ballari,26-09-2023,25-09-2024,Under Repair,Poor,803,-439
ASSET16819,Projector,Model-403,SN-282205,Shruthi Shetty,Operations,Bengaluru,19-06-2024,19-06-2027,In Use,Excellent,536,558
ASSET16820,Mobile,Model-146,SN-504235,Shruthi Rao,HR,Davangere,25-05-2022,24-05-2024,Disposed,Poor,1292,-563
ASSET16821,Monitor,Model-969,SN-798857,Arjun Naidu,Finance,Shivamogga,19-03-2022,18-03-2025,Damaged,Excellent,1359,-265
ASSET16822,Switch,Model-867,SN-492103,Arjun Desai,IT,Udupi,28-01-2023,28-01-2024,Disposed,Excellent,1044,-680
ASSET16823,Mobile,Model-786,SN-106351,Latha Pai,Admin,Davangere,25-08-2024,25-08-2026,In Use,Excellent,469,260
ASSET16824,Switch,Model-568,SN-812996,Karthik Pai,R&D,Mysuru,03-09-2023,02-09-2026,In Use,Average,826,268
ASSET16825,Desktop,Model-439,SN-606485,Rohan Urs,Admin,Hubli,24-10-2023,23-10-2025,Under Repair,Average,775,-46
ASSET16826,Monitor,Model-517,SN-604655,Karthik Naidu,Finance,Hubli,23-06-2024,23-06-2027,Disposed,Poor,532,562
ASSET16827,Mobile,Model-426,SN-720169,Rakesh Hegde,Sales,Mangalore,10-06-2022,10-06-2023,In Use,Poor,1276,-912
ASSET16828,Desktop,Model-488,SN-269434,Karthik Rao,Finance,Davangere,25-02-2024,24-02-2026,In Use,Poor,651,78
ASSET16829,Server,Model-136,SN-981726,Unassigned,Sales,Mangalore,05-07-2022,04-07-2025,Available,Good,1251,-157
ASSET16830,Tablet,Model-305,SN-853255,Nandini Urs,HR,Udupi,07-08-2022,06-08-2024,Disposed,Excellent,1218,-489
ASSET16831,Tablet,Model-273,SN-933464,Pooja Pai,Sales,Hubli,01-08-2023,31-07-2025,Disposed,Poor,859,-130
ASSET16832,Router,Model-757,SN-926922,Sanjay Urs,Marketing,Belagavi,13-02-2022,13-02-2024,In Use,Average,1393,-664
ASSET16833,Switch,Model-671,SN-272458,Vikram Shetty,Marketing,Shivamogga,26-02-2023,26-02-2024,Damaged,Poor,1015,-651
ASSET16834,Server,Model-201,SN-770801,Deepak Gowda,R&D,Mysuru,12-12-2024,12-12-2026,Disposed,Good,360,369
ASSET16835,Mobile,Model-930,SN-970338,Unassigned,Marketing,Belagavi,06-02-2022,06-02-2024,Available,Excellent,1400,-671
ASSET16836,Server,Model-528,SN-373748,Pooja Pai,Finance,Belagavi,12-07-2024,12-07-2025,Disposed,Poor,513,-149
ASSET16837,Server,Model-751,SN-693103,Unassigned,R&D,Bengaluru,13-08-2024,13-08-2026,Available,Average,481,248
ASSET16838,Printer,Model-914,SN-456805,Arjun Desai,R&D,Udupi,14-05-2024,14-05-2027,Under Repair,Average,572,522
ASSET16839,Projector,Model-255,SN-514380,Prakash Urs,HR,Belagavi,08-04-2022,08-04-2023,In Use,Excellent,1339,-975
ASSET16840,Router,Model-730,SN-759899,Rohan Hegde,IT,Davangere,17-12-2022,17-12-2023,Damaged,Poor,1086,-722
ASSET16841,Switch,Model-684,SN-230092,Pooja Hegde,HR,Hubli,14-08-2024,14-08-2025,Damaged,Poor,480,-116
ASSET16842,Switch,Model-709,SN-906652,Unassigned,Marketing,Hubli,06-04-2024,06-04-2026,Available,Poor,610,119
ASSET16843,Projector,Model-871,SN-366062,Pooja Desai,Admin,Bengaluru,09-01-2025,09-01-2027,Damaged,Good,332,397
ASSET16844,Mobile,Model-341,SN-652073,Divya Desai,Admin,Udupi,18-02-2024,17-02-2025,Under Repair,Good,658,-294
ASSET16845,Projector,Model-381,SN-411051,Meena Murthy,IT,Hubli,01-01-2023,31-12-2025,Under Repair,Excellent,1071,23
ASSET16846,Switch,Model-482,SN-157936,Arjun Naidu,R&D,Udupi,21-11-2022,20-11-2024,Damaged,Excellent,1112,-383
ASSET16847,Desktop,Model-291,SN-247800,Vikram Gowda,Finance,Bengaluru,05-07-2023,04-07-2025,In Use,Excellent,886,-157
ASSET16848,Projector,Model-625,SN-849998,Unassigned,R&D,Udupi,09-05-2024,09-05-2025,Available,Poor,577,-213
ASSET16849,Switch,Model-457,SN-866568,Pooja Desai,Operations,Hubli,13-08-2024,13-08-2025,Under Repair,Average,481,-117
ASSET16850,Projector,Model-101,SN-220542,Asha Desai,R&D,Hubli,25-08-2024,25-08-2025,Disposed,Average,469,-105
ASSET16851,Tablet,Model-462,SN-923584,Asha Shetty,IT,Ballari,28-01-2024,27-01-2027,Disposed,Average,679,415
ASSET16852,Printer,Model-418,SN-579309,Meena Desai,Finance,Mangalore,28-03-2022,27-03-2024,Damaged,Average,1350,-621
ASSET16853,Laptop,Model-108,SN-916237,Vikram Naidu,Sales,Mangalore,10-01-2025,10-01-2026,Disposed,Average,331,33
ASSET16854,Monitor,Model-724,SN-101264,Meena Urs,Operations,Mangalore,19-01-2023,18-01-2025,Disposed,Average,1053,-324
ASSET16855,Laptop,Model-657,SN-183296,Deepak Hegde,Sales,Davangere,19-01-2023,18-01-2025,Disposed,Average,1053,-324
ASSET16856,Tablet,Model-647,SN-629889,Meena Rao,R&D,Ballari,27-11-2024,27-11-2027,Damaged,Excellent,375,719
ASSET16857,Tablet,Model-333,SN-505962,Rakesh Naidu,HR,Mysuru,06-05-2023,05-05-2026,Under Repair,Poor,946,148
ASSET16858,Mobile,Model-875,SN-729564,Arjun Rao,IT,Mysuru,09-02-2024,08-02-2027,Disposed,Poor,667,427
ASSET16859,Mobile,Model-520,SN-372853,Unassigned,Admin,Belagavi,25-04-2024,25-04-2027,Available,Excellent,591,503
ASSET16860,Mobile,Model-680,SN-723172,Prakash Urs,Finance,Bengaluru,10-07-2024,10-07-2025,Damaged,Average,515,-151
ASSET16861,Server,Model-679,SN-424838,Sanjay Desai,Marketing,Belagavi,30-03-2024,30-03-2026,Damaged,Good,617,112
ASSET16862,Tablet,Model-424,SN-282679,Unassigned,Marketing,Bengaluru,21-02-2023,20-02-2025,Available,Average,1020,-291
ASSET16863,Tablet,Model-374,SN-805275,Kavya Naidu,Marketing,Udupi,08-12-2023,07-12-2025,Under Repair,Good,730,-1
ASSET16864,Switch,Model-650,SN-802631,Unassigned,Operations,Shivamogga,27-12-2023,26-12-2024,Available,Poor,711,-347
ASSET16865,Projector,Model-188,SN-789661,Arjun Murthy,Finance,Hubli,19-03-2022,18-03-2024,In Use,Excellent,1359,-630
ASSET16866,Mobile,Model-584,SN-527530,Karthik Gowda,R&D,Shivamogga,19-10-2024,19-10-2027,Under Repair,Poor,414,680
ASSET16867,Mobile,Model-191,SN-287809,Unassigned,Marketing,Mangalore,24-08-2023,23-08-2026,Available,Excellent,836,258
ASSET16868,Server,Model-833,SN-199643,Sanjay Desai,Marketing,Davangere,20-02-2022,20-02-2024,Under Repair,Average,1386,-657
ASSET16869,Monitor,Model-356,SN-669593,Manoj Shetty,IT,Davangere,21-06-2023,20-06-2026,In Use,Excellent,900,194
ASSET16870,Server,Model-316,SN-156672,Rakesh Urs,Admin,Mangalore,28-03-2022,28-03-2023,In Use,Average,1350,-986
ASSET16871,Switch,Model-993,SN-509093,Divya Gowda,Sales,Bengaluru,03-06-2023,02-06-2024,In Use,Excellent,918,-554
ASSET16872,Mobile,Model-139,SN-842707,Arjun Shetty,HR,Hubli,30-06-2023,29-06-2025,Damaged,Excellent,891,-162
ASSET16873,Printer,Model-780,SN-380800,Prakash Desai,Operations,Shivamogga,30-11-2024,30-11-2026,Damaged,Poor,372,357
ASSET16874,Desktop,Model-176,SN-277868,Meena Urs,Operations,Mangalore,03-02-2022,03-02-2024,In Use,Poor,1403,-674
ASSET16875,Printer,Model-517,SN-605199,Unassigned,Operations,Mangalore,06-07-2023,05-07-2024,Available,Excellent,885,-521
ASSET16876,Projector,Model-105,SN-699796,Sanjay Naidu,R&D,Udupi,07-05-2022,06-05-2024,Damaged,Average,1310,-581
ASSET16877,Laptop,Model-812,SN-594024,Rohan Murthy,Operations,Davangere,18-01-2023,17-01-2026,Damaged,Poor,1054,40
ASSET16878,Desktop,Model-707,SN-607170,Nandini Rao,Admin,Ballari,26-02-2024,25-02-2027,Under Repair,Excellent,650,444
ASSET16879,Switch,Model-698,SN-866545,Nandini Rao,IT,Hubli,25-12-2023,24-12-2024,Under Repair,Excellent,713,-349
ASSET16880,Printer,Model-731,SN-578532,Deepak Shetty,Finance,Davangere,08-04-2023,07-04-2024,Under Repair,Average,974,-610
ASSET16881,Mobile,Model-221,SN-645466,Unassigned,IT,Mysuru,12-10-2023,11-10-2024,Available,Excellent,787,-423
ASSET16882,Server,Model-351,SN-698781,Unassigned,R&D,Hubli,19-11-2024,19-11-2026,Available,Poor,383,346
ASSET16883,Switch,Model-711,SN-138194,Unassigned,IT,Udupi,03-12-2023,02-12-2024,Available,Excellent,735,-371
ASSET16884,Monitor,Model-823,SN-712035,Rohan Rao,R&D,Shivamogga,07-08-2023,06-08-2025,In Use,Good,853,-124
ASSET16885,Server,Model-834,SN-121154,Nandini Urs,Operations,Davangere,24-01-2022,24-01-2024,In Use,Average,1413,-684
ASSET16886,Printer,Model-453,SN-440347,Karthik Hegde,R&D,Udupi,01-04-2022,31-03-2024,Under Repair,Poor,1346,-617
ASSET16887,Tablet,Model-606,SN-418054,Sahana Murthy,Admin,Mangalore,14-10-2022,14-10-2023,Disposed,Average,1150,-786
ASSET16888,Projector,Model-566,SN-885567,Divya Rao,R&D,Shivamogga,25-01-2022,24-01-2025,Under Repair,Excellent,1412,-318
ASSET16889,Desktop,Model-511,SN-557481,Prakash Desai,HR,Bengaluru,11-11-2023,10-11-2024,Damaged,Poor,757,-393
ASSET16890,Monitor,Model-228,SN-163573,Divya Naidu,Operations,Davangere,25-08-2022,24-08-2025,Under Repair,Poor,1200,-106
ASSET16891,Laptop,Model-187,SN-573832,Meena Desai,Admin,Ballari,02-02-2023,01-02-2026,Under Repair,Excellent,1039,55
ASSET16892,Server,Model-591,SN-895066,Nandini Hegde,R&D,Bengaluru,22-09-2024,22-09-2025,Under Repair,Excellent,441,-77
ASSET16893,Router,Model-635,SN-931277,Karthik Desai,Finance,Udupi,23-06-2022,22-06-2024,Under Repair,Poor,1263,-534
ASSET16894,Server,Model-944,SN-868171,Meena Pai,Sales,Ballari,09-11-2023,08-11-2026,Damaged,Poor,759,335
ASSET16895,Tablet,Model-349,SN-922887,Pooja Pai,HR,Mangalore,03-04-2022,02-04-2025,Under Repair,Poor,1344,-250
ASSET16896,Projector,Model-927,SN-769850,Vikram Murthy,Finance,Shivamogga,12-03-2022,11-03-2024,Damaged,Poor,1366,-637
ASSET16897,Tablet,Model-158,SN-926663,Unassigned,HR,Hubli,25-07-2022,25-07-2023,Available,Poor,1231,-867
ASSET16898,Switch,Model-195,SN-776482,Latha Urs,IT,Mangalore,06-07-2023,05-07-2026,Disposed,Average,885,209
ASSET16899,Printer,Model-454,SN-262208,Pooja Hegde,Admin,Bengaluru,01-01-2025,01-01-2027,Disposed,Poor,340,389
ASSET16900,Router,Model-927,SN-762884,Unassigned,HR,Belagavi,14-01-2022,14-01-2023,Available,Excellent,1423,-1059
ASSET16901,Laptop,Model-825,SN-646060,Kavya Desai,IT,Ballari,27-01-2024,26-01-2025,Under Repair,Good,680,-316
ASSET16902,Tablet,Model-611,SN-837070,Unassigned,IT,Udupi,27-03-2022,26-03-2024,Available,Average,1351,-622
ASSET16903,Printer,Model-745,SN-459143,Asha Hegde,Operations,Mysuru,27-03-2023,26-03-2024,Damaged,Average,986,-622
ASSET16904,Projector,Model-367,SN-884277,Arjun Urs,Admin,Mangalore,20-06-2024,20-06-2027,Damaged,Average,535,559
ASSET16905,Switch,Model-142,SN-101712,Kavya Desai,Admin,Mangalore,22-12-2023,21-12-2026,Disposed,Excellent,716,378
ASSET16906,Projector,Model-478,SN-459938,Rohan Murthy,R&D,Davangere,25-02-2023,24-02-2025,In Use,Excellent,1016,-287
ASSET16907,Desktop,Model-286,SN-769902,Latha Rao,Sales,Bengaluru,02-02-2022,02-02-2024,In Use,Poor,1404,-675
ASSET16908,Tablet,Model-433,SN-120398,Kavya Pai,Admin,Udupi,23-06-2022,22-06-2024,Under Repair,Excellent,1263,-534
ASSET16909,Monitor,Model-278,SN-444246,Sahana Gowda,Admin,Mysuru,20-10-2023,19-10-2024,Damaged,Good,779,-415
ASSET16910,Laptop,Model-931,SN-387518,Divya Urs,Sales,Shivamogga,27-05-2024,27-05-2026,In Use,Poor,559,170
ASSET16911,Switch,Model-461,SN-905339,Deepak Murthy,R&D,Belagavi,05-07-2024,05-07-2025,Damaged,Good,520,-156
ASSET16912,Tablet,Model-466,SN-495886,Arjun Shetty,Marketing,Udupi,01-09-2023,31-08-2024,Damaged,Poor,828,-464
ASSET16913,Mobile,Model-239,SN-635881,Unassigned,IT,Udupi,01-05-2022,01-05-2023,Available,Poor,1316,-952
ASSET16914,Laptop,Model-400,SN-309697,Rohan Shetty,R&D,Davangere,11-03-2023,10-03-2024,Under Repair,Average,1002,-638
ASSET16915,Printer,Model-686,SN-811490,Rakesh Rao,R&D,Ballari,26-02-2022,26-02-2023,Under Repair,Average,1380,-1016
ASSET16916,Laptop,Model-771,SN-192622,Meena Murthy,Sales,Shivamogga,05-12-2024,05-12-2027,Under Repair,Good,367,727
ASSET16917,Server,Model-461,SN-395488,Rohan Rao,Admin,Mangalore,15-04-2022,14-04-2025,Damaged,Average,1332,-238
ASSET16918,Router,Model-257,SN-466879,Divya Pai,R&D,Shivamogga,23-12-2024,23-12-2027,In Use,Good,349,745
ASSET16919,Monitor,Model-856,SN-886270,Manoj Shetty,Marketing,Udupi,05-09-2024,05-09-2026,Disposed,Average,458,271
ASSET16920,Router,Model-801,SN-957624,Vikram Urs,HR,Ballari,07-01-2025,07-01-2026,In Use,Good,334,30
ASSET16921,Laptop,Model-606,SN-611902,Meena Hegde,Operations,Hubli,12-01-2023,11-01-2025,Disposed,Good,1060,-331
ASSET16922,Router,Model-352,SN-502803,Asha Shetty,R&D,Belagavi,19-07-2022,19-07-2023,Damaged,Poor,1237,-873
ASSET16923,Projector,Model-271,SN-241597,Pooja Pai,Operations,Ballari,04-10-2022,03-10-2025,Damaged,Poor,1160,-66
ASSET16924,Router,Model-617,SN-923502,Kavya Urs,HR,Shivamogga,03-04-2022,03-04-2023,Under Repair,Average,1344,-980
ASSET16925,Laptop,Model-836,SN-788077,Sanjay Urs,Marketing,Belagavi,22-05-2022,22-05-2023,Damaged,Good,1295,-931
ASSET16926,Server,Model-163,SN-124051,Kavya Desai,Sales,Udupi,27-09-2024,27-09-2026,Disposed,Average,436,293
ASSET16927,Laptop,Model-318,SN-497767,Divya Desai,Finance,Mangalore,09-01-2022,09-01-2023,Damaged,Poor,1428,-1064
ASSET16928,Desktop,Model-984,SN-901124,Unassigned,R&D,Hubli,10-05-2023,09-05-2026,Available,Excellent,942,152
ASSET16929,Monitor,Model-362,SN-859417,Kavya Rao,Operations,Mangalore,01-10-2023,30-09-2025,Disposed,Excellent,798,-69
ASSET16930,Laptop,Model-518,SN-999015,Arjun Pai,Marketing,Hubli,24-12-2023,23-12-2024,Under Repair,Excellent,714,-350
ASSET16931,Server,Model-913,SN-107905,Asha Desai,HR,Belagavi,27-01-2024,26-01-2026,Under Repair,Good,680,49
ASSET16932,Monitor,Model-596,SN-152827,Shruthi Shetty,Admin,Udupi,23-04-2024,23-04-2025,Disposed,Excellent,593,-229
ASSET16933,Router,Model-442,SN-457624,Divya Hegde,R&D,Mangalore,16-04-2024,16-04-2027,In Use,Excellent,600,494
ASSET16934,Mobile,Model-799,SN-418357,Unassigned,Marketing,Bengaluru,27-05-2022,26-05-2024,Available,Good,1290,-561
ASSET16935,Desktop,Model-143,SN-341426,Unassigned,Sales,Hubli,22-12-2022,21-12-2025,Available,Excellent,1081,13
ASSET16936,Server,Model-681,SN-904606,Meena Gowda,Finance,Hubli,22-09-2022,22-09-2023,Disposed,Good,1172,-808
ASSET16937,Desktop,Model-372,SN-649190,Unassigned,IT,Shivamogga,19-10-2024,19-10-2027,Available,Excellent,414,680
ASSET16938,Switch,Model-302,SN-622454,Manoj Murthy,IT,Shivamogga,17-03-2023,16-03-2024,Damaged,Average,996,-632
ASSET16939,Server,Model-506,SN-788371,Kavya Desai,Admin,Davangere,02-01-2024,01-01-2025,Under Repair,Good,705,-341
ASSET16940,Switch,Model-717,SN-545883,Asha Gowda,Admin,Bengaluru,17-06-2023,16-06-2025,In Use,Excellent,904,-175
ASSET16941,Projector,Model-754,SN-219120,Deepak Naidu,Finance,Udupi,10-05-2023,09-05-2024,In Use,Average,942,-578
ASSET16942,Monitor,Model-347,SN-490286,Pooja Shetty,IT,Udupi,06-02-2022,05-02-2025,In Use,Excellent,1400,-306
ASSET16943,Switch,Model-186,SN-452731,Manoj Pai,IT,Belagavi,17-03-2022,17-03-2023,In Use,Average,1361,-997
ASSET16944,Laptop,Model-564,SN-812878,Rakesh Urs,IT,Davangere,23-08-2023,22-08-2024,Under Repair,Poor,837,-473
ASSET16945,Mobile,Model-928,SN-404071,Pooja Gowda,Finance,Shivamogga,13-11-2024,13-11-2025,Damaged,Average,389,-25
ASSET16946,Router,Model-936,SN-616904,Rakesh Rao,Finance,Bengaluru,10-03-2024,10-03-2026,Under Repair,Excellent,637,92
ASSET16947,Monitor,Model-384,SN-310018,Kavya Desai,HR,Mysuru,22-10-2022,21-10-2025,Under Repair,Excellent,1142,-48
ASSET16948,Server,Model-816,SN-823868,Unassigned,Admin,Shivamogga,15-11-2024,15-11-2026,Available,Poor,387,342
ASSET16949,Printer,Model-700,SN-418791,Rohan Naidu,HR,Bengaluru,22-08-2024,22-08-2027,Damaged,Poor,472,622
ASSET16950,Mobile,Model-533,SN-948965,Sahana Naidu,Admin,Ballari,04-12-2022,03-12-2024,Disposed,Average,1099,-370
ASSET16951,Mobile,Model-565,SN-409438,Pooja Pai,Operations,Bengaluru,16-08-2023,15-08-2024,Disposed,Average,844,-480
ASSET16952,Switch,Model-855,SN-233330,Sahana Murthy,HR,Belagavi,23-07-2024,23-07-2025,Damaged,Poor,502,-138
ASSET16953,Monitor,Model-745,SN-471698,Rohan Hegde,Marketing,Mangalore,06-07-2022,05-07-2024,In Use,Excellent,1250,-521
ASSET16954,Switch,Model-857,SN-209010,Unassigned,Marketing,Mangalore,19-05-2022,18-05-2025,Available,Poor,1298,-204
ASSET16955,Laptop,Model-319,SN-304945,Rakesh Naidu,Sales,Shivamogga,11-11-2024,11-11-2027,Disposed,Poor,391,703
ASSET16956,Tablet,Model-267,SN-565714,Prakash Naidu,Marketing,Davangere,12-10-2024,12-10-2027,In Use,Average,421,673
ASSET16957,Printer,Model-526,SN-665705,Unassigned,Finance,Ballari,06-06-2023,05-06-2024,Available,Poor,915,-551
ASSET16958,Projector,Model-117,SN-474508,Sanjay Rao,R&D,Udupi,23-01-2022,23-01-2024,In Use,Good,1414,-685
ASSET16959,Projector,Model-557,SN-978852,Divya Gowda,HR,Davangere,25-10-2024,25-10-2026,In Use,Excellent,408,321
ASSET16960,Mobile,Model-108,SN-110538,Pooja Desai,Sales,Belagavi,16-01-2022,15-01-2025,Under Repair,Average,1421,-327
ASSET16961,Router,Model-740,SN-284450,Arjun Rao,Finance,Bengaluru,11-08-2022,10-08-2025,Under Repair,Excellent,1214,-120
ASSET16962,Router,Model-159,SN-675026,Shruthi Gowda,Admin,Ballari,07-04-2022,06-04-2024,In Use,Average,1340,-611
ASSET16963,Router,Model-256,SN-291851,Sahana Desai,Marketing,Shivamogga,26-11-2024,26-11-2027,Under Repair,Excellent,376,718
ASSET16964,Router,Model-246,SN-100445,Unassigned,Operations,Ballari,09-06-2024,09-06-2025,Available,Good,546,-182
ASSET16965,Router,Model-553,SN-194267,Latha Pai,Admin,Hubli,12-11-2022,11-11-2024,Damaged,Good,1121,-392
ASSET16966,Tablet,Model-600,SN-918269,Unassigned,Operations,Belagavi,05-09-2023,04-09-2026,Available,Excellent,824,270
ASSET16967,Desktop,Model-113,SN-231681,Unassigned,Admin,Shivamogga,07-08-2022,07-08-2023,Available,Good,1218,-854
ASSET16968,Server,Model-353,SN-490581,Karthik Naidu,HR,Ballari,23-07-2022,22-07-2024,Under Repair,Excellent,1233,-504
ASSET16969,Server,Model-647,SN-567012,Meena Urs,Marketing,Shivamogga,29-05-2022,29-05-2023,Disposed,Excellent,1288,-924
ASSET16970,Server,Model-794,SN-697368,Unassigned,Admin,Ballari,30-08-2024,30-08-2026,Available,Good,464,265
ASSET16971,Switch,Model-188,SN-862653,Karthik Gowda,Finance,Belagavi,25-12-2024,25-12-2026,Disposed,Poor,347,382
ASSET16972,Switch,Model-804,SN-784066,Kavya Hegde,Admin,Hubli,27-12-2023,26-12-2025,Under Repair,Average,711,18
ASSET16973,Server,Model-219,SN-884973,Shruthi Shetty,R&D,Bengaluru,22-10-2022,22-10-2023,Disposed,Good,1142,-778
ASSET16974,Monitor,Model-516,SN-698748,Sanjay Rao,Marketing,Ballari,22-11-2024,22-11-2027,Disposed,Excellent,380,714
ASSET16975,Desktop,Model-546,SN-909966,Deepak Naidu,IT,Belagavi,09-06-2023,08-06-2024,Disposed,Good,912,-548
ASSET16976,Monitor,Model-889,SN-632054,Sanjay Hegde,Sales,Mangalore,04-02-2024,03-02-2026,Disposed,Average,672,57
ASSET16977,Projector,Model-992,SN-240171,Nandini Rao,IT,Davangere,24-08-2023,23-08-2024,In Use,Average,836,-472
ASSET16978,Monitor,Model-621,SN-670272,Unassigned,Sales,Mysuru,28-07-2022,27-07-2025,Available,Poor,1228,-134
ASSET16979,Monitor,Model-334,SN-382857,Divya Gowda,Marketing,Hubli,01-06-2024,01-06-2025,Under Repair,Excellent,554,-190
ASSET16980,Projector,Model-600,SN-618884,Divya Desai,Marketing,Ballari,25-12-2024,25-12-2027,Disposed,Good,347,747
ASSET16981,Monitor,Model-280,SN-302427,Pooja Naidu,Admin,Mysuru,05-04-2022,04-04-2025,In Use,Poor,1342,-248
ASSET16982,Projector,Model-231,SN-234690,Pooja Shetty,R&D,Mysuru,05-07-2022,04-07-2024,In Use,Excellent,1251,-522
ASSET16983,Laptop,Model-876,SN-582793,Arjun Shetty,Admin,Udupi,04-11-2023,03-11-2025,Damaged,Excellent,764,-35
ASSET16984,Laptop,Model-786,SN-988036,Unassigned,Finance,Ballari,02-10-2024,02-10-2025,Available,Average,431,-67
ASSET16985,Desktop,Model-706,SN-690424,Rohan Gowda,R&D,Bengaluru,24-03-2022,23-03-2024,Under Repair,Good,1354,-625
ASSET16986,Projector,Model-744,SN-620258,Pooja Shetty,Operations,Bengaluru,21-09-2024,21-09-2026,Disposed,Poor,442,287
ASSET16987,Switch,Model-277,SN-284940,Sanjay Pai,IT,Belagavi,02-11-2022,01-11-2024,Damaged,Excellent,1131,-402
ASSET16988,Desktop,Model-589,SN-328905,Manoj Gowda,IT,Ballari,12-10-2024,12-10-2026,Damaged,Excellent,421,308
ASSET16989,Tablet,Model-973,SN-710182,Rohan Urs,HR,Bengaluru,27-07-2022,26-07-2024,Disposed,Poor,1229,-500
ASSET16990,Projector,Model-195,SN-756688,Rakesh Urs,Finance,Mysuru,19-07-2023,18-07-2026,In Use,Excellent,872,222
ASSET16991,Projector,Model-300,SN-349710,Pooja Pai,Admin,Davangere,19-12-2024,19-12-2025,Damaged,Poor,353,11
ASSET16992,Printer,Model-748,SN-612779,Kavya Murthy,IT,Mysuru,25-06-2022,24-06-2025,Damaged,Poor,1261,-167
ASSET16993,Switch,Model-718,SN-782541,Nandini Pai,IT,Hubli,05-04-2022,04-04-2025,Disposed,Excellent,1342,-248
ASSET16994,Router,Model-704,SN-201363,Unassigned,Sales,Bengaluru,08-03-2022,07-03-2025,Available,Poor,1370,-276
ASSET16995,Mobile,Model-682,SN-750023,Arjun Desai,Marketing,Shivamogga,09-10-2022,09-10-2023,In Use,Excellent,1155,-791
ASSET16996,Monitor,Model-177,SN-425433,Unassigned,Finance,Bengaluru,25-06-2023,24-06-2025,Available,Good,896,-167
ASSET16997,Projector,Model-821,SN-377231,Pooja Murthy,Finance,Bengaluru,18-01-2022,17-01-2025,Under Repair,Poor,1419,-325
ASSET16998,Tablet,Model-501,SN-821889,Shruthi Gowda,Finance,Udupi,10-05-2024,10-05-2027,Disposed,Average,576,518
ASSET16999,Laptop,Model-363,SN-477132,Shruthi Urs,HR,Mysuru,21-03-2023,20-03-2026,Damaged,Excellent,992,102
ASSET17000,Desktop,Model-167,SN-979628,Kavya Pai,Sales,Ballari,05-01-2024,04-01-2027,Under Repair,Good,702,392
ASSET17001,Monitor,Model-977,SN-314923,Kavya Shetty,Finance,Udupi,01-11-2023,31-10-2025,In Use,Average,767,-38
ASSET17002,Router,Model-140,SN-969107,Unassigned,Finance,Davangere,24-07-2023,23-07-2024,Available,Poor,867,-503
ASSET17003,Router,Model-820,SN-822587,Karthik Pai,Operations,Davangere,23-04-2023,22-04-2025,Under Repair,Poor,959,-230
ASSET17004,Tablet,Model-343,SN-918712,Latha Shetty,Admin,Bengaluru,27-11-2023,26-11-2026,In Use,Excellent,741,353
ASSET17005,Laptop,Model-829,SN-332273,Unassigned,Sales,Hubli,11-01-2025,11-01-2026,Available,Poor,330,34
ASSET17006,Desktop,Model-692,SN-992571,Divya Rao,IT,Mangalore,18-02-2023,17-02-2025,In Use,Excellent,1023,-294
ASSET17007,Laptop,Model-733,SN-685811,Sahana Hegde,Operations,Hubli,13-04-2024,13-04-2027,Damaged,Poor,603,491
ASSET17008,Router,Model-505,SN-384756,Unassigned,Finance,Bengaluru,03-03-2022,02-03-2025,Available,Average,1375,-281
ASSET17009,Server,Model-463,SN-330847,Pooja Hegde,Marketing,Davangere,13-06-2024,13-06-2027,Disposed,Excellent,542,552
ASSET17010,Mobile,Model-558,SN-231671,Arjun Hegde,HR,Mangalore,18-09-2024,18-09-2026,Damaged,Average,445,284
ASSET17011,Monitor,Model-293,SN-604679,Rakesh Murthy,Sales,Belagavi,18-08-2023,17-08-2024,Under Repair,Good,842,-478
ASSET17012,Mobile,Model-184,SN-213210,Divya Shetty,IT,Bengaluru,11-01-2022,10-01-2025,Disposed,Poor,1426,-332
